Utility Characteristics,,,,,,,IEEE Standard,,,,,,,,,,,,Other Standard,,,,,,,,,,,,
Data Year,Utility Number,Name Matched to Rate Labels,Utility Name,State,Ownership,Short Form,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED Minus LOS,CAIDI Minus MED,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically,,146.833
2019,5862,,"Empire Electric Assn, Inc",CO,Cooperative,,87.940,.,.,35.400,.,.,87.940,.,.,"16,151",44.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,5905,,Excelsior Electric Member Corp,GA,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,219.920,.,.,219.920,.,.,"23,080",N,O,24.9,Y,,
2019,5915,,Village of Enosburg Falls - (VT),VT,Municipal,Y,.,.,.,.,.,.,.,.,.,.,.,,.,1.790,.,.,1.070,.,"1,768",N,O,12.4,N,,
2019,5929,,"Fairfield Electric Coop, Inc",SC,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,118.440,1.800,65.800,97.950,0.800,122.438,"29,292",N,L,25.0,Y,,
2019,5930,,Village of Fairport - (NY),NY,Municipal,,39.672,0.491,80.798,21.703,0.340,63.832,.,.,.,"17,623",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,5935,,Borough of Ephrata - (PA),PA,Municipal,,78.855,1.172,67.282,31.599,0.994,31.790,78.855,1.172,67.282,"6,679",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,5961,,Town of Erwin - (TN),TN,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,77.780,0.854,91.077,77.780,0.854,91.077,"8,931",N,L,12.5,N,,
2019,6022,,City of Eugene - (OR),OR,Municipal,,69.370,0.470,147.596,69.370,0.470,147.596,69.370,0.470,147.596,"95,344",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,6112,,"Farmers Electric Coop, Inc - (IA)",IA,Cooperative,,90.350,1.630,55.429,90.350,1.630,55.429,90.350,1.630,55.429,"4,921",34.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,6145,,City of Fairhope - (AL),AL,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,14.064,1.005,13.994,14.064,1.005,13.994,"6,917",Y,F,46.0,N,,
2019,6168,,Farmers Electric Coop - (IA),IA,Cooperative,,86.831,1.032,84.139,51.313,0.767,66.901,.,.,.,650,12.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,6169,,Fall River Rural Elec Coop Inc,ID,Cooperative,,214.401,1.964,109.165,175.435,1.611,108.898,.,.,.,"15,112",12.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,6169,,Fall River Rural Elec Coop Inc,MT,Cooperative,,145.203,0.805,180.376,130.805,0.723,180.920,.,.,.,"1,999",12.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,6169,,Fall River Rural Elec Coop Inc,WY,Cooperative,,188.320,1.826,103.133,188.320,1.826,103.133,.,.,.,357,12.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,6173,,Fannin County Electric Coop,TX,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,819.738,6.391,128.264,784.957,6.356,123.499,"10,506",N,L,14.4,Y,,
2019,6181,,"Farmers Electric Coop, Inc - (MO)",MO,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,112.590,0.810,139.000,70.980,0.650,109.200,"13,178",N,O,13.2,N,,
2019,6182,,"Farmers Electric Coop, Inc - (TX)",TX,Cooperative,,153.119,1.675,91.414,83.953,1.281,65.537,138.481,1.435,96.502,"61,843",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,6194,,Farmers Rural Electric Coop Corp - (KY),KY,Cooperative,,138.280,1.480,93.432,138.280,1.480,93.432,123.630,1.230,100.512,"23,957",68.9,N,.,.,.,.,.,.,.,,,.,,,
2019,6198,,"Farmers Electric Coop, Inc - (NM)",NM,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,326.000,2.895,112.608,131.000,1.850,70.811,"13,300",N,F,24.9,N,,
2019,6204,,City of Farmington - (NM),NM,Municipal,,110.705,0.956,115.800,110.705,0.956,115.800,110.705,0.956,115.800,"44,877",13.8,Y,.,.,.,.,.,.,.,,,.,,,
2019,6234,,City of Fayetteville,TN,Municipal,,504.670,2.390,211.159,130.790,1.800,72.661,326.080,.,.,"18,730",14.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,6235,,Fayetteville Public Works Commission,NC,Municipal,,74.616,1.320,56.527,8.592,0.145,59.255,48.054,0.832,57.757,"84,488",25.0,N,.,.,.,.,.,.,.,,,.,,,
2019,6258,,Federated Rural Electric Assn,MN,Cooperative,,"1,109.540",3.053,363.426,134.000,1.490,89.933,100.756,0.924,109.043,"6,839",7.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,6272,,"FEM Electric Assn, Inc",SD,Cooperative,,87.000,1.201,72.440,87.000,1.201,72.440,33.000,0.274,120.438,"2,081",12.4,N,.,.,.,.,.,.,.,,,.,,,
2019,6335,,"Firelands Electric Coop, Inc",OH,Cooperative,,226.000,.,.,226.000,.,.,.,.,.,"9,103",7.2,N,.,.,.,.,.,.,.,,,.,,,
2019,6342,,First Electric Coop Corp,AR,Cooperative,,209.292,2.203,95.003,160.904,2.063,77.995,208.481,1.846,112.937,"94,559",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,6374,,Fitchburg Gas & Elec Light Co,MA,Investor Owned,,83.560,1.240,67.387,83.560,1.240,67.387,83.560,1.240,67.387,"30,006",69.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,6395,,Flathead Electric Coop Inc,MT,Cooperative,,436.230,2.130,204.803,136.740,1.450,94.303,427.210,2.070,206.382,"66,531",24.9,N,.,.,.,.,.,.,.,,,.,,,
2019,6411,,Flint Electric Membership Corp,GA,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,91.080,1.220,74.656,91.080,1.220,74.656,"88,130",N,L,25.0,Y,,
2019,6424,,Florence Utility Comm,WI,Municipal,,101.060,0.930,108.667,101.060,0.930,108.667,.,.,.,"1,511",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,6427,,City of Floresville,TX,Municipal,,122.214,1.109,110.202,48.631,0.687,70.787,122.214,1.109,110.202,"16,148",13.8,N,.,.,.,.,.,.,.,,,.,,,
2019,6431,,"Flint Hills Rural E C A, Inc",KS,Cooperative,,373.000,2.766,134.852,246.000,2.119,116.093,160.600,1.965,81.730,"6,636",7.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,6442,,Fleming-Mason Energy Coop Inc,KY,Cooperative,,250.500,1.420,176.408,151.900,1.125,135.022,232.130,1.204,192.799,"24,629",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,6443,,"Florida Keys El Coop Assn, Inc",FL,Cooperative,,66.031,1.065,62.001,29.841,0.679,43.948,.,.,.,"31,792",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,6452,,Florida Power & Light Co,FL,Investor Owned,,58.260,0.670,86.955,51.460,0.600,85.767,58.260,0.670,86.955,"5,086,544",23.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,6455,,"Duke Energy Florida, LLC",FL,Investor Owned,,112.000,1.220,91.803,98.000,1.120,87.500,102.000,1.060,96.226,"1,871,645",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,6457,,Florida Public Utilities Co,FL,Investor Owned,,.,.,.,.,.,.,.,.,.,.,.,,264.450,2.950,89.644,166.420,1.700,97.894,"28,861",N,L,12.5,N,,
2019,6491,,Foley Board of Utilities,AL,Municipal,,52.506,1.092,48.082,52.506,1.092,48.082,52.506,1.092,48.082,"50,265",12.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,6582,,City of Forest Grove,OR,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,4.800,0.091,52.747,.,.,.,"10,364",N,L,12.5,N,,
2019,6604,,City of Fort Collins - (CO),CO,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,17.700,0.250,70.800,17.700,0.250,70.800,"75,656",N,L,13.8,N,,
2019,6608,,Fort Loudoun Electric Coop,TN,Cooperative,,342.330,2.645,129.425,342.330,2.645,129.425,342.330,2.645,129.425,"32,431",13.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,6616,,Fort Pierce Utilities Authority,FL,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,55.993,1.038,53.943,55.993,1.038,53.943,"28,712",Y,L,15.0,Y,,
2019,6640,,Four County Elec Member Corp,NC,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,147.170,.,.,67.090,.,.,"32,455",Y,L,7.2,Y,,
2019,6641,,4-County Electric Power Assn,MS,Cooperative,,388.280,2.220,174.901,125.820,1.470,85.592,384.840,2.180,176.532,"47,963",13.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,6708,,City of Frankfort - (KY),KY,Municipal,,34.750,0.650,53.462,11.135,0.223,49.933,34.750,0.650,53.462,"21,552",13.8,Y,.,.,.,.,.,.,.,,,.,,,
2019,6709,,Easley Combined Utility System,SC,Municipal,,39.600,0.720,55.000,39.600,0.720,55.000,39.600,0.720,55.000,"14,957",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,6716,,PUD No 1 of Franklin County,WA,Political Subdivision,,.,.,.,.,.,.,.,.,.,.,.,,41.000,0.430,95.349,41.000,0.430,95.349,"32,490",N,F,12.5,N,,
2019,6722,,Franklin Rural Electric Coop - (IA),IA,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,178.240,1.480,120.432,178.240,1.480,120.432,"1,935",N,F,7.2,N,,
2019,6775,,Village of Freeport - (NY),NY,Municipal,,10.698,0.140,76.414,10.698,0.140,76.414,.,.,.,"14,613",13.8,N,.,.,.,.,.,.,.,,,.,,,
2019,6779,,City of Fremont - (NE),NE,Municipal,,58.320,0.953,61.196,13.687,0.151,90.642,58.320,0.953,61.196,"15,202",15.0,N,.,.,.,.,.,.,.,,,.,,,
2019,6782,,Freeborn-Mower Coop Services,MN,Cooperative,,"1,017.600",2.700,376.889,84.400,0.910,92.747,"1,007.900",2.530,398.379,"20,985",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,6784,,French Broad Elec Member Corp,NC,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,77.120,0.570,135.298,.,.,.,"38,675",N,L,14.4,N,,
2019,6804,,Frontier Power Company,OH,Cooperative,,203.000,2.160,93.981,141.800,1.830,77.486,185.500,1.410,131.560,"9,076",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,6839,,City of Fulton - (MO),MO,Municipal,,53.255,0.375,142.013,34.252,0.373,91.828,53.255,0.375,142.013,"5,648",13.8,Y,.,.,.,.,.,.,.,,,.,,,
2019,6894,,City of Gaffney - (SC),SC,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,135.076,0.504,268.008,134.083,0.503,266.567,"7,327",N,O,25.0,Y,,
2019,6909,,Gainesville Regional Utilities,FL,Municipal,,462.070,1.181,391.253,56.920,0.852,66.808,456.420,1.162,392.788,"98,043",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,6923,,City of Gallatin - (TN),TN,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,126.780,1.350,93.911,113.430,1.270,89.315,"21,230",N,L,69.0,N,,
2019,6957,,"Garkane Energy Coop, Inc",UT,Cooperative,,867.550,.,.,597.300,.,.,270.190,.,.,"13,992",.,N,.,.,.,.,.,.,.,,,.,,,
2019,6958,,City of Garland - (TX),TX,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,11.700,0.210,55.714,11.700,0.210,55.714,"71,647",N,L,12.5,N,,
2019,7027,,City of Gastonia - (NC),NC,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,46.735,0.615,75.992,46.735,0.615,75.992,"28,670",N,F,12.5,Y,,
2019,7090,,GreyStone Power Corporation,GA,Cooperative,,86.400,1.610,53.665,86.400,1.610,53.665,86.340,1.600,53.963,"133,115",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,7096,,City of Geneva- (IL),IL,Municipal,,31.827,0.355,89.654,31.827,0.355,89.654,.,.,.,"10,153",34.5,N,.,.,.,.,.,.,.,,,.,,,
2019,7129,,City of Georgetown - (TX),TX,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,63.910,0.584,109.435,63.910,0.584,109.435,"27,826",N,F,25.0,Y,,
2019,7140,,Georgia Power Co,GA,Investor Owned,,163.650,1.390,117.734,141.750,1.270,111.614,.,.,.,"2,493,389",38.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,7174,,Gibson Electric Members Corp,TN,Cooperative,,163.210,1.967,82.974,108.750,1.602,67.884,152.000,1.773,85.730,"38,407",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,7222,,City of Gillette - (WY),WY,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,2.455,0.029,84.655,"15,695",Y,F,25.0,N,,
2019,7264,,"Glades Electric Coop, Inc",FL,Cooperative,,344.945,3.451,99.955,311.174,3.195,97.394,336.145,3.051,110.175,"16,540",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,7270,,City of Glasgow - (KY),KY,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,37.940,1.230,30.846,.,.,.,"7,475",N,F,12.5,N,,
2019,7294,,City of Glendale - (CA),CA,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,217.012,3.255,66.670,75.070,1.408,53.317,"87,552",N,F,12.5,N,,
2019,7303,,Raccoon Valley Electric Cooperative,IA,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,39.250,0.560,70.089,39.250,0.560,70.089,"2,738",N,F,12.5,N,,
2019,7353,,Golden Valley Elec Assn Inc,AK,Cooperative,,227.490,2.620,86.828,227.490,2.620,86.828,196.910,2.020,97.480,"46,804",35.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,7450,,Grady Electric Membership Corp,GA,Cooperative,,299.485,2.557,117.124,236.230,.,.,63.255,.,.,"19,864",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,7456,,Graham County Electric Coop Inc,AZ,Cooperative,,173.417,2.758,62.878,86.277,1.476,58.453,172.404,2.714,63.524,"7,951",24.9,N,.,.,.,.,.,.,.,,,.,,,
2019,7460,,Goodhue County Coop Elec Assn,MN,Cooperative,,110.810,1.076,102.983,27.474,0.305,90.079,94.355,0.746,126.481,"5,165",7.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,7483,,City of Grand Haven - (MI),MI,Municipal,,222.250,1.201,185.054,13.230,0.109,121.376,222.250,1.201,185.054,"14,338",13.2,N,.,.,.,.,.,.,.,,,.,,,
2019,7489,,Grand Rapids Public Util Comm,MN,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,113.000,1.224,92.320,64.400,0.782,82.353,"7,503",N,F,23.0,N,,
2019,7490,,Grand River Dam Authority,OK,State,,.,.,.,.,.,.,.,.,.,.,.,,77.460,0.660,117.364,77.460,0.660,117.364,200,N,L,13.8,N,,
2019,7496,,Town of Granite Falls - (NC),NC,Municipal,Y,.,.,.,.,.,.,.,.,.,.,.,,202.992,2.615,77.626,.,.,.,"2,546",N,L,12.4,N,,
2019,7548,,PUD No 1 of Grays Harbor County,WA,Political Subdivision,,257.000,1.400,183.571,117.000,0.700,167.143,52.000,0.340,152.941,"42,420",34.5,N,.,.,.,.,.,.,.,,,.,,,
2019,7558,,Grayson Rural Electric Coop Corp,KY,Cooperative,,381.280,2.600,146.646,381.280,2.600,146.646,356.410,2.520,141.433,"14,363",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,7559,,"Grayson-Collin Elec Coop, Inc",TX,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,146.800,.,.,83.900,.,.,"56,388",N,L,25.0,Y,,
2019,7563,,Grand Valley Power,CO,Cooperative,,74.772,.,.,74.772,.,.,.,.,.,"17,812",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,7601,,Green Mountain Power Corp,VT,Investor Owned,,.,.,.,.,.,.,.,.,.,.,.,,474.810,2.019,235.171,168.610,1.458,115.645,"266,370",N,F,34.5,Y,,
2019,7624,,Village of Greene - (NY),NY,Municipal,Y,19.200,2.020,9.505,.,.,.,.,.,.,"1,250",.,Y,.,.,.,.,.,.,.,,,.,,,
2019,7625,,City of Greeneville - (TN),TN,Municipal,,131.934,2.221,59.403,92.010,1.525,60.334,131.934,2.221,59.403,"38,195",13.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,7634,,City of Greenville - (TX),TX,Municipal,,894.726,1.364,655.957,8.331,0.116,71.819,.,.,.,"14,357",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,7639,,Greenville Utilities Comm,NC,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,47.000,0.560,83.929,47.000,0.560,83.929,"69,198",N,L,12.5,N,,
2019,7651,,Greenwood Utilities Comm,MS,Municipal,,10.100,0.064,157.813,.,.,.,.,.,.,"9,198",.,N,.,.,.,.,.,.,.,,,.,,,
2019,7654,,Greer Commission of Public Wks,SC,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,26.400,0.370,71.351,.,.,.,"27,976",N,L,12.5,Y,,
2019,7715,,Town of Groton - (MA),MA,Municipal,Y,.,.,.,.,.,.,.,.,.,.,.,,52.200,0.560,93.214,52.200,0.560,93.214,"4,863",N,O,13.8,N,,
2019,7716,,Groton Dept of Utilities - (CT),CT,Municipal,,144.660,1.160,124.707,70.210,0.790,88.873,144.660,1.160,124.707,"14,292",35.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,7720,,"Grundy Electric Coop, Inc",MO,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,53.650,.,.,52.250,.,.,"6,731",N,O,13.2,N,,
2019,7752,,Guadalupe Valley Elec Coop Inc,TX,Cooperative,,121.740,1.130,107.735,89.120,0.920,96.870,121.340,1.120,108.339,"86,227",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,7785,,"Gulf Coast Electric Coop, Inc",FL,Cooperative,,646.470,4.992,129.501,574.822,4.440,129.464,.,.,.,"19,814",25.0,N,.,.,.,.,.,.,.,,,.,,,
2019,7787,,Gunnison County Elec Assn.,CO,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,292.740,1.110,263.730,262.140,1.090,240.495,"11,091",N,F,29.4,N,,
2019,7801,,Gulf Power Co,FL,Investor Owned,,72.500,0.890,81.461,72.470,0.890,81.427,72.500,0.890,81.461,"468,283",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,7864,,Grundy County Rural Elec Coop,IA,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,62.400,0.860,72.558,62.400,0.860,72.558,"2,245",N,O,12.5,N,,
2019,7870,,H-D Electric Coop Inc,SD,Cooperative,,60.100,1.020,58.922,60.100,1.020,58.922,57.700,0.850,67.882,"3,643",7.2,N,.,.,.,.,.,.,.,,,.,,,
2019,7887,,Habersham Electric Membership Corp,GA,Cooperative,,266.478,2.180,122.238,179.800,1.645,109.301,266.475,2.052,129.861,"32,408",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,7891,,Guernsey-Muskingum El Coop Inc,OH,Cooperative,,610.320,2.650,230.309,405.880,2.430,167.029,562.860,2.230,252.404,"16,952",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,7977,,City of Hamilton - (OH),OH,Municipal,,86.080,1.250,68.864,86.080,1.250,68.864,.,.,.,"29,131",13.8,Y,.,.,.,.,.,.,.,,,.,,,
2019,7978,,Halifax Electric Member Corp,NC,Cooperative,,206.730,1.655,124.912,206.730,1.655,124.912,194.370,1.596,121.786,"10,595",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,8000,,NineStar Connect,IN,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,223.450,2.080,107.428,223.450,2.080,107.428,"15,715",N,F,15.0,Y,,
2019,8034,,Hancock-Wood Electric Coop Inc,OH,Cooperative,,143.000,1.604,89.152,72.210,0.924,78.149,128.690,0.854,150.691,"13,135",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,8055,,City of Hannibal - (MO),MO,Municipal,,134.164,3.087,43.461,69.523,1.894,36.707,134.164,3.087,43.461,"8,797",13.8,Y,.,.,.,.,.,.,.,,,.,,,
2019,8104,,Town of Hardwick,VT,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,16.580,6.000,2.763,.,.,.,"4,423",N,,12.5,N,,
2019,8122,,Harlan Municipal Utilities - (IA),IA,Municipal,,4.192,0.044,95.273,4.192,0.044,95.273,4.192,0.044,95.273,"2,880",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,8147,,City of Harriman - (TN),TN,Municipal,,650.600,4.225,153.988,650.600,4.225,153.988,.,.,.,"10,968",13.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,8179,,Harrison County Rural E M C,IN,Cooperative,,202.692,2.217,91.426,182.539,2.106,86.676,191.448,1.570,121.941,"23,403",12.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,8192,,"Harrison Rural Elec Assn, Inc",WV,Cooperative,Y,563.761,5.585,100.942,563.761,5.585,100.942,380.168,4.566,83.261,"6,884",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,8198,,City of Harrisonburg - (VA),VA,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,25.589,0.486,52.652,25.589,0.486,52.652,"21,353",N,F,23.0,N,,
2019,8199,,City of Harrisonville - (MO),MO,Municipal,,85.831,0.353,243.147,16.120,0.188,85.745,85.831,0.353,243.147,"4,816",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,8210,,Hart Electric Member Corp,GA,Cooperative,,141.953,1.076,131.927,63.805,0.842,75.778,136.411,0.928,146.995,"36,655",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,8212,,Hartford Electric,WI,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,9.670,0.071,136.197,.,.,.,"7,545",N,L,25.0,N,,
2019,8245,,City of Hastings - (NE),NE,Municipal,,55.250,0.349,158.309,4.582,0.045,101.822,55.250,0.349,158.309,"13,550",13.8,N,.,.,.,.,.,.,.,,,.,,,
2019,8276,,Havana Power & Light Company,FL,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,106.700,0.800,133.375,25.800,0.700,36.857,"1,462",N,L,12.0,N,,
2019,8283,,Harrison County Rrl Elec Coop,IA,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,52.080,0.526,99.011,45.510,0.475,95.811,"3,771",N,L,12.5,N,,
2019,8287,,Hawaii Electric Light Co Inc,HI,Investor Owned,,252.330,3.035,83.140,164.670,1.839,89.543,162.640,1.835,88.632,"86,068",13.8,N,.,.,.,.,.,.,.,,,.,,,
2019,8319,,Heartland Power Coop,IA,Cooperative,,488.267,1.325,368.503,96.849,0.923,104.928,.,.,.,"5,192",15.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,8333,,Haywood Electric Member Corp,NC,Cooperative,,744.873,5.447,136.749,599.765,4.918,121.953,480.429,3.883,123.726,"27,432",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,8366,,Heber Light & Power Company,UT,Municipal,,66.506,1.220,54.513,37.211,0.748,49.747,66.506,1.220,54.513,"13,012",12.4,N,.,.,.,.,.,.,.,,,.,,,
2019,8447,,Hendricks County Rural E M C,IN,Cooperative,,102.800,1.300,79.077,85.100,1.180,72.119,96.200,1.050,91.619,"33,279",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,8449,,Henderson City Utility Comm,KY,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,17.592,0.273,64.440,17.592,0.273,64.440,"12,032",N,F,13.8,N,,
2019,8466,,Henry County Rural E M C,IN,Cooperative,,338.638,3.649,92.803,149.508,2.285,65.430,120.876,1.457,82.962,"9,497",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,8493,,City of Hermann,MO,Municipal,Y,2.200,0.020,110.000,2.200,0.020,110.000,2.200,0.020,110.000,"1,555",12.4,N,.,.,.,.,.,.,.,,,.,,,
2019,8515,,City of Hermiston,OR,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,20.175,0.288,70.052,20.175,0.288,70.052,"5,340",N,F,12.4,,,
2019,8543,,Hibbing Public Utilities Comm,MN,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,192.842,3.531,54.614,192.842,3.531,54.614,"7,612",N,F,13.8,N,,
2019,8566,,High Plains Power Inc,WY,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,209.789,.,.,209.789,.,.,"13,347",N,F,34.5,N,,
2019,8567,,City of Higginsville - (MO),MO,Municipal,Y,30.205,1.109,27.236,30.205,1.109,27.236,30.205,1.109,27.236,"2,797",69.0,N,.,.,.,.,.,.,.,,,.,,,
2019,8571,,Town of High Point,NC,Municipal,,185.419,1.544,120.090,129.566,1.316,98.454,176.587,1.458,121.116,"41,865",12.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,8573,,City of Highland,IL,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,35.100,0.400,87.750,30.400,0.300,101.333,"6,741",N,L,13.2,N,,
2019,8620,,"HILCO Electric Cooperative, Inc.",TX,Cooperative,,170.372,1.163,146.494,72.202,0.911,79.256,161.323,0.850,189.792,"29,104",14.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,8631,,Hillsdale Board of Public Wks,MI,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,126.620,2.300,55.052,54.130,.,.,"6,024",Y,L,13.2,N,,
2019,8699,,Inland Power & Light Company,WA,Cooperative,,243.000,1.380,176.087,187.000,1.236,151.295,237.000,1.269,186.761,"41,603",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,8723,,City of Holland,MI,Municipal,,29.084,0.412,70.592,29.084,0.412,70.592,29.084,0.412,70.592,"28,958",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,8761,,Holmes-Wayne Electric Coop Inc,OH,Cooperative,,641.800,3.217,199.503,635.700,2.785,228.259,570.700,2.784,204.993,"17,454",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,8764,,"Holston Electric Coop, Inc",TN,Cooperative,,210.874,2.584,81.608,165.218,2.329,70.939,210.874,2.584,81.608,"30,528",13.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,8773,,"Holy Cross Electric Assn, Inc",CO,Cooperative,,72.500,0.780,92.949,72.500,0.780,92.949,72.500,0.780,92.949,"58,601",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,8774,,City of Holyoke - (MA),MA,Municipal,,50.863,1.305,38.975,50.863,1.305,38.975,50.863,1.305,38.975,"17,689",34.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,8786,,Horry Electric Coop Inc,SC,Cooperative,,259.122,1.271,203.873,68.035,0.863,78.835,252.748,1.155,218.829,"79,930",25.0,N,.,.,.,.,.,.,.,,,.,,,
2019,8795,,City of Homestead - (FL),FL,Municipal,,87.975,1.161,75.775,87.975,1.161,75.775,87.975,1.161,75.775,"25,407",13.2,N,.,.,.,.,.,.,.,,,.,,,
2019,8796,,City of Hingham - (MA),MA,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,3.230,0.400,8.075,.,.,.,"10,029",N,L,13.8,N,,
2019,8824,,M J M Electric Cooperative Inc,IL,Cooperative,,"1,944.600",.,.,440.000,.,.,"1,504.600",.,.,"9,402",.,Y,.,.,.,.,.,.,.,,,.,,,
